address,end_address,name,kind,subtype,size_bytes,width_bits,signed,rows,cols,subsystem,confidence,description,evidence,aliases,generated
0xD2D9,0xD36E,main_runtime_loop,routine,code,,8,,,,unknown,confirmed,Timer/stack/watchdog guard followed by the fixed periodic scheduler.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xD36F,0xD46C,main_periodic_body,routine,code,,8,,,,speed-rpm,confirmed,Main ordered periodic call body.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xD46D,0xD481,build_rpm_axis_2036,routine,code,,8,,,,speed-rpm,confirmed,Normalize RAM 0x00BA through axis 0x929E into RAM 0x2036.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xD482,0xD6AB,build_rpm_index_2044,routine,code,,8,,,,speed-rpm,confirmed,Build 19-site RPM index used by ignition/adaptive support vectors.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xD6AC,0xD6F4,runtime_variables_init,routine,code,,8,,,,unknown,confirmed,Initialize main runtime variables.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xD6F5,0xD702,sub_D6F5,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xD703,0xD799,sub_D703,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xD79B,0xD7D5,sub_D79B,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xD80B,0xD828,sci_service_runtime_loop_d80b,routine,code,,,,,,diagnostics,confirmed,"Special SCI/service runtime loop entered by the 0xAAE0 service entry; validates mode 0x06, services COP, and dispatches service helpers.","Direct JMP from 0xAAE9; decoded loop 0xD80B-0xD828 with calls to 0xD829, 0xD896, and 0xD941.",,false
0xD829,0xD895,sub_D829,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xD896,0xD90B,sub_D896,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xD90C,0xD927,sub_D90C,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xD928,0xD940,sub_D928,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xD941,0xD982,sub_D941,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xDA5A,0xDA5F,sub_DA5A,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xDCD9,0xDCE4,sub_DCD9,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xDD29,0xDD2C,sub_DD29,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xDD2D,0xDD36,sub_DD2D,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xDD37,0xDD3F,sub_DD37,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xE078,0xE07F,sub_E078,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xE080,0xE0CB,timer_compare_isr_e080,routine,code,,,,,,scheduler,strong,"Timer compare interrupt path that selects event helpers, updates TOC2/action bits, and returns with RTI.",Decoded contiguous ISR block 0xE080-0xE0CB; writes 0x1018 and clears output-compare action bits before RTI.,,false
0xE0CC,0xE0E6,sub_E0CC,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xE0E7,0xE104,sub_E0E7,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xE132,0xE163,sub_E132,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xE227,0xE325,sub_E227,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xE326,0xE32E,sub_E326,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xE32F,0xE33E,sub_E32F,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xE33F,0xE364,sub_E33F,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xE365,0xE38A,sub_E365,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xE38B,0xE5E7,fuel_signed_trim_lookup,routine,code,,8,,,,fuel,confirmed,"Select 1D/2D and A/B signed fuel trim banks, interpolate, store raw correction in 0x2084.",existing reverse-engineering bundle / repository LOGIC.md,,false
0xE5E8,0xE651,fuel_base_accumulator,routine,code,,8,,,,fuel,strong,Combine load/air-charge and correction terms into base pulse-width accumulator 0x00C1.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xE652,0xE6D8,fuel_final_stack,routine,code,,8,,,,fuel,strong,Build final fuel duration path ending in RAM 0x00C3.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xE6DA,0xE714,scaled_u16_multiply_accumulate,routine,code,,,,,,math,confirmed,"Multiply a 16-bit value in 0x00FD/0x00FE by A, then apply a shift count in B with saturation.",decoded instruction flow at 0xE6DA; caller/callee context,,false
0xE715,0xE747,apply_signed_fraction,routine,code,,8,,,,unknown,confirmed,Apply approximately value += value * signed_raw / 256.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xE748,0xE77D,apply_adaptive_trim,routine,code,,8,,,,closed-loop,confirmed,Apply adaptive trim word centered at 0x8000.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xE77E,0xE7DC,sub_E77E,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xE7DD,0xE84A,sub_E7DD,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xE84B,0xE926,fuel_iat_rpm_corrections,routine,code,,8,,,,fuel,confirmed,Lookup signed 0x802B/0x8103 IAT-like by RPM correction banks.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xE927,0xE970,sum_fuel_corrections,routine,code,,8,,,,fuel,strong,Sum correction terms into RAM 0x204B.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xE972,0xE991,sub_E972,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xE993,0xE9A6,sub_E993,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xE9A8,0xEB14,afterstart_state_handler,routine,code,,8,,,,unknown,confirmed,Afterstart/warmup state handler using CTS-like support vectors.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xEB16,0xEB35,sub_EB16,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xEB37,0xEBB2,sub_EB37,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xEBB4,0xEF28,sub_EBB4,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xEF2A,0xEF6F,sub_EF2A,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xEF71,0xEF7C,sub_EF71,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xEF7D,0xEFB5,sub_EF7D,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xEFB6,0xEFBF,sub_EFB6,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xEFC0,0xEFC7,load_12bit_descriptor_word,routine,code,,,,,,math,confirmed,"Load a descriptor word from X, mask its high nibble, and cache it at 0x25BA.",decoded instruction flow at 0xEFC0; caller/callee context,,false
0xEFC8,0xEFD3,compare_abs_delta_to_limit,routine,code,,,,,,math,confirmed,Compare the absolute difference from cached 0x25BA against limit 0x25BF.,decoded instruction flow at 0xEFC8; caller/callee context,,false
0xEFD4,0xEFDF,sub_EFD4,routine,unclassified-code,,,,,,unknown,unclassified,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xEFE0,0xEFFE,test_descriptor_window,routine,code,,,,,,math,strong,Test adjacent 12-bit descriptor words against a center/window pair in 0x20AC/0x20AE.,decoded instruction flow at 0xEFE0; caller/callee context,,false
0xEFFF,0xF020,count_leading_shift_positions,routine,code,,,,,,math,strong,Count left shifts required to normalize words in low-RAM range 0x0072-0x0087.,decoded instruction flow at 0xEFFF; caller/callee context,,false
